timestamp,pm2.5_lrapa,pm2.5_lrapa_std,pm2.5_cf1_raw,pm2.5_cf1_raw_std,pm2.5_alt,pm2.5_alt_a_std,pm2.5_atm,pm2.5_atm_a_std,n_sensors,snowdepth,temperature_f,temperature_c,dewpoint_f,dewpoint_c,humidity,pressure_hpa,wind_speed_knots,wind_speed_mph,wind_speed_mps,wind_direction,precipitation_in,precipitation_mm,visibility_miles,visibility_km,pm2.5_lrapa_regulatory,year,month,day,hour,dayofweek,dayofyear,week,season,is_weekend,wind_dir_sin,wind_dir_cos,pm2.5_lrapa_rolling_mean_3h,pm2.5_lrapa_rolling_std_3h,pm2.5_lrapa_rolling_mean_6h,pm2.5_lrapa_rolling_std_6h,pm2.5_lrapa_rolling_mean_12h,pm2.5_lrapa_rolling_std_12h,pm2.5_lrapa_rolling_mean_24h,pm2.5_lrapa_rolling_std_24h,temperature_f_rolling_mean_3h,temperature_f_rolling_std_3h,temperature_f_rolling_mean_6h,temperature_f_rolling_std_6h,temperature_f_rolling_mean_12h,temperature_f_rolling_std_12h,temperature_f_rolling_mean_24h,temperature_f_rolling_std_24h,humidity_rolling_mean_3h,humidity_rolling_std_3h,humidity_rolling_mean_6h,humidity_rolling_std_6h,humidity_rolling_mean_12h,humidity_rolling_std_12h,humidity_rolling_mean_24h,humidity_rolling_std_24h,pm2.5_lrapa_lag_1h,pm2.5_lrapa_lag_3h,pm2.5_lrapa_lag_6h,pm2.5_lrapa_lag_12h,pm2.5_lrapa_lag_24h,temperature_f_lag_1h,temperature_f_lag_3h,temperature_f_lag_6h,temperature_f_lag_12h,temperature_f_lag_24h,humidity_lag_1h,humidity_lag_3h,humidity_lag_6h,humidity_lag_12h,humidity_lag_24h,wind_speed_mph_lag_1h,wind_speed_mph_lag_3h,wind_speed_mph_lag_6h,wind_speed_mph_lag_12h,wind_speed_mph_lag_24h,pressure_hpa_lag_1h,pressure_hpa_lag_3h,pressure_hpa_lag_6h,pressure_hpa_lag_12h,pressure_hpa_lag_24h,event
2020-08-03 15:00:00-07:00,0.19833333333333328,0.15496822743759933,1.7166666666666668,0.30993645487519866,,,,,12,,85.0,29.444444444444443,54.0,12.222222222222221,34.7,1019.2,8.0,9.20624,4.115552,20.0,0.0,0.0,10.0,16.0934,4.5075,2020,8,3,15,0,216,32,summer,0,0.3420201433256687,0.9396926207859084,0.4663888888888888,0.24095921354576239,0.6649999999999999,0.2680044568451966,0.7906944444444445,0.24152839130154835,0.4966729797979798,0.38998368092539926,83.66666666666667,1.5275252316519672,79.83333333333333,4.996665554814235,70.0,11.778254230881304,69.70833333333333,11.003869543371378,35.79,2.0103979705527633,42.14666666666667,8.558576205577,61.86166666666666,23.0285426978756,61.918749999999996,22.024362856598838,0.5358333333333333,0.8066666666666666,0.7816666666666666,0.6774999999999999,0.0,84.0,80.0,70.0,56.0,87.0,34.56,42.05,63.37,90.29,26.79,10.357019999999999,8.05546,4.60312,0.0,4.60312,1019.8,1020.7,1021.9,1021.4,1017.6,Holiday Farm Fire 2020
2020-08-03 16:00:00-07:00,0.060833333333333295,0.09059985283284588,1.3916666666666666,0.2466441431158124,,,,,12,,86.0,30.0,55.0,12.777777777777779,34.74,1018.8,7.0,8.05546,3.601108,40.0,0.0,0.0,10.0,16.0934,3.9600000000000004,2020,8,3,16,0,216,32,summer,0,0.6427876096865393,0.766044443118978,0.26499999999999996,0.24441682293437386,0.5309722222222223,0.33951984750799435,0.7320138888888889,0.3208528050630617,0.499207702020202,0.38679986932318816,85.0,1.0000000000000284,82.16666666666667,3.710345895825223,72.66666666666667,11.44419927167023,69.66666666666667,10.937238609713013,34.666666666666664,0.0945163125392973,38.455000000000005,4.938998886414364,57.01333333333333,21.996570531596884,62.155,21.684469898584304,0.19833333333333328,0.6649999999999999,0.8649999999999999,0.765,0.0,85.0,82.0,72.0,54.0,87.0,34.7,38.11,56.89,92.92,29.07,9.20624,8.05546,0.0,0.0,14.960139999999999,1019.2,1020.1,1021.7,1021.4,1017.6,Holiday Farm Fire 2020
2020-08-03 17:00:00-07:00,0.06499999999999997,0.0881630720467888,1.3833333333333335,0.24432963327637866,,,,,12,,86.0,30.0,56.0,13.333333333333334,35.9,1018.3,8.0,9.20624,4.115552,360.0,0.0,0.0,10.0,16.0934,3.6325000000000003,2020,8,3,17,0,216,32,summer,0,-2.4492935982947064e-16,1.0,0.10805555555555552,0.07821060125167104,0.3886111111111111,0.3228633468524115,0.6649999999999999,0.36984247943679976,0.5019160353535354,0.38336480253741756,85.66666666666667,0.5773502691896739,83.83333333333333,2.4013884872438087,75.41666666666667,10.184286767844732,69.75,11.058146711617283,35.11333333333334,0.6815668223556807,36.67666666666667,2.955284532269119,52.264166666666675,19.56416690061586,62.1625,21.6749583520988,0.060833333333333295,0.5358333333333333,0.9191666666666666,0.8691666666666666,0.0,86.0,84.0,76.0,53.0,84.0,34.74,34.56,46.57,92.89,35.72,8.05546,10.357019999999999,8.05546,0.0,16.11092,1018.8,1019.8,1021.2,1021.7,1017.6,Holiday Farm Fire 2020
2020-08-03 18:00:00-07:00,0.2009090909090909,0.14522083496899094,1.7090909090909092,0.311302250086778,,,,,11,,84.0,28.88888888888889,58.0,14.444444444444445,41.14,1018.0,13.0,14.960139999999999,6.687772,350.0,0.0,0.0,10.0,16.0934,3.5525,2020,8,3,18,0,216,32,summer,0,-0.1736481776669304,0.984807753012208,0.1089141414141414,0.07969719773750675,0.28765151515151516,0.25318304226895183,0.5954229797979798,0.3722645107328638,0.5102872474747474,0.3740077175096799,85.33333333333333,1.1547005383792726,84.5,1.5165750888104583,77.75,8.378815277504673,69.875,11.206801118265092,37.26,3.4098680326374304,36.525,2.629796570079604,48.16833333333333,15.628632717101729,62.3525,21.45987423481119,0.06499999999999997,0.19833333333333328,0.8066666666666666,1.0358333333333334,0.0,86.0,85.0,80.0,56.0,81.0,35.9,34.7,42.05,90.29,36.58,9.20624,9.20624,8.05546,0.0,12.658579999999999,1018.3,1019.2,1020.7,1022.1,1017.9,Holiday Farm Fire 2020
2020-08-03 19:00:00-07:00,0.5854545454545454,0.47140987763014974,2.490909090909091,0.9428197552602995,,,,,11,,81.0,27.22222222222222,59.0,15.0,47.17,1018.1,10.0,11.5078,5.14444,350.0,0.0,0.0,10.0,16.0934,3.8425000000000002,2020,8,3,19,0,216,32,summer,0,-0.1736481776669304,0.984807753012208,0.28378787878787876,0.2699442601376568,0.2743939393939394,0.23054216551998571,0.5523358585858585,0.33643637660810355,0.5346811868686868,0.35802940603403427,83.66666666666667,2.5166114784235942,84.33333333333333,1.8618986725026452,79.33333333333333,6.773388212614723,70.04166666666667,11.346246905500497,41.40333333333333,5.63961287087473,38.035000000000004,5.132296756813889,45.42333333333334,11.973842956691778,62.44708333333333,21.384478824639366,0.2009090909090909,0.060833333333333295,0.6649999999999999,1.1024999999999998,0.0,84.0,86.0,82.0,62.0,77.0,41.14,34.74,38.11,80.11,44.9,14.960139999999999,8.05546,8.05546,4.60312,9.20624,1018.0,1018.8,1020.1,1022.1,1018.4,Holiday Farm Fire 2020
2020-08-03 20:00:00-07:00,0.7899999999999999,0.26883587422947713,2.9,0.5376717484589544,,,,,12,,75.0,23.88888888888889,60.0,15.555555555555555,59.81,1018.2,7.0,8.05546,3.601108,330.0,0.0,0.0,10.0,16.0934,4.2425,2020,8,3,20,0,216,32,summer,0,-0.5000000000000004,0.8660254037844384,0.5254545454545454,0.29909367227239714,0.3167550505050505,0.3008257705171278,0.5394886363636363,0.3227799755932856,0.5675978535353535,0.34272284635647465,80.0,4.582575694955847,82.83333333333333,4.2622372841815235,80.08333333333333,5.550730227691327,70.16666666666667,11.385217977965858,49.373333333333335,9.528023579595912,42.24333333333334,9.874380318109525,44.58416666666667,10.346274215944472,62.72708333333333,21.30046345263646,0.5854545454545454,0.06499999999999997,0.5358333333333333,0.9441666666666667,0.0,81.0,86.0,84.0,66.0,72.0,47.17,35.9,34.56,69.88,53.09,11.5078,9.20624,10.357019999999999,0.0,9.20624,1018.1,1018.3,1019.8,1022.2,1019.1,Holiday Farm Fire 2020
2020-08-03 21:00:00-07:00,1.2733333333333332,1.4315175249512053,3.8666666666666667,2.86303504990241,,,,,12,,70.0,21.11111111111111,59.0,15.0,68.09,1018.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,4.3575,2020,8,3,21,0,216,32,summer,0,0.0,1.0,0.8829292929292928,0.35322966582189974,0.4959217171717172,0.4818495330391552,0.5804608585858585,0.38207438638749475,0.6205145202020201,0.34978377100580343,75.33333333333333,5.5075705472861065,80.33333333333333,6.531972647421838,80.08333333333333,5.550730227691327,70.20833333333333,11.382592226602046,58.35666666666666,10.535451263867891,47.80833333333334,13.511845790515391,44.9775,11.181394550364072,63.1225,21.308601702639695,0.7899999999999999,0.2009090909090909,0.19833333333333328,0.7816666666666666,0.003333333333333327,75.0,84.0,85.0,70.0,69.0,59.81,41.14,34.7,63.37,58.6,8.05546,14.960139999999999,9.20624,4.60312,10.357019999999999,1018.2,1018.0,1019.2,1021.9,1020.0,Holiday Farm Fire 2020
2020-08-03 22:00:00-07:00,1.0858333333333332,1.0614009467194616,3.4916666666666667,2.1228018934389232,,,,,12,,68.0,20.0,59.0,15.0,72.92,1018.7,3.0,3.4523399999999995,1.543332,40.0,0.0,0.0,10.0,16.0934,4.2975,2020,8,3,22,0,216,32,summer,0,0.6427876096865393,0.766044443118978,1.0497222222222222,0.24368173308033705,0.6667550505050505,0.47843171067873547,0.5988636363636363,0.4018326282674528,0.6635006313131313,0.34042455317140047,71.0,3.6055512754639927,77.33333333333333,7.4744007563594685,79.75,6.166257152659743,70.375,11.316830482688733,66.94,6.630226240483952,54.17166666666666,15.031382393734386,46.31333333333333,13.45943962992209,63.247499999999995,21.358950521767323,1.2733333333333332,0.5854545454545454,0.060833333333333295,0.8649999999999999,0.05416666666666665,70.0,81.0,86.0,72.0,64.0,68.09,47.17,34.74,56.89,69.92,0.0,11.5078,8.05546,0.0,5.7539,1018.8,1018.1,1018.8,1021.7,1020.2,Holiday Farm Fire 2020
2020-08-03 23:00:00-07:00,1.0525,0.41676513987878333,3.4250000000000003,0.8335302797575667,,,,,12,,66.0,18.88888888888889,59.0,15.0,78.14,1018.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,4.2475000000000005,2020,8,3,23,0,216,32,summer,0,0.0,1.0,1.1372222222222221,0.1190481150783299,0.8313383838383839,0.3920837901522491,0.6099747474747473,0.41317776388444544,0.7005145202020201,0.33196055203944924,68.0,2.000000000000006,74.0,7.2938330115242085,78.91666666666667,7.29206708857253,70.45833333333333,11.275132956573314,73.05,5.026261035800044,61.21166666666667,14.649026475048354,48.94416666666667,16.29985245796774,63.48166666666666,21.495399844914584,1.0858333333333332,0.7899999999999999,0.06499999999999997,0.9191666666666666,0.16416666666666666,68.0,75.0,86.0,76.0,64.0,72.92,59.81,35.9,46.57,72.52,3.4523399999999995,8.05546,9.20624,8.05546,8.05546,1018.7,1018.2,1018.3,1021.2,1020.2,Holiday Farm Fire 2020
2020-08-04 00:00:00-07:00,1.1108333333333333,0.43035837778917857,3.5416666666666665,0.8607167555783568,,,,,12,,64.0,17.77777777777778,58.0,14.444444444444445,80.54,1018.6,3.0,3.4523399999999995,1.543332,350.0,0.0,0.0,10.0,16.0934,4.2425,2020,8,4,0,1,217,32,summer,0,-0.1736481776669304,0.984807753012208,1.0830555555555554,0.02926570486902882,0.9829924242424242,0.24953201721839174,0.6353219696969696,0.4350899950913317,0.7271811868686869,0.33835220912657293,66.0,2.000000000000006,70.66666666666667,6.314005596027531,77.58333333333333,8.447251659922353,70.54166666666667,11.217142031833186,77.2,3.895997946611577,67.77833333333332,12.529611991864202,52.151666666666664,18.463348378160852,63.499583333333334,21.5100365813702,1.0525,1.2733333333333332,0.2009090909090909,0.8066666666666666,0.4708333333333334,66.0,70.0,84.0,80.0,62.0,78.14,68.09,41.14,42.05,80.11,0.0,0.0,14.960139999999999,8.05546,6.904679999999999,1018.5,1018.8,1018.0,1020.7,1020.6,Holiday Farm Fire 2020
2020-08-04 01:00:00-07:00,1.3691666666666666,0.6988491622053727,4.058333333333334,1.3976983244107455,,,,,12,,61.0,16.11111111111111,58.0,14.444444444444445,89.52,1018.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,4.3325,2020,8,4,1,1,217,32,summer,0,0.0,1.0,1.1775,0.16853123680130436,1.113611111111111,0.20002893309237524,0.6940025252525253,0.48417340100971906,0.7622979797979798,0.35966845414513055,63.666666666666664,2.516611478423587,67.33333333333333,4.885352256149708,75.83333333333333,9.552090045766148,70.58333333333333,11.178071182557334,82.73333333333333,5.998677632056471,74.83666666666667,10.334719476921794,56.435833333333335,20.73386007929734,63.76166666666666,21.797290152012355,1.1108333333333333,1.0858333333333332,0.5854545454545454,0.6649999999999999,0.5263636363636363,64.0,68.0,81.0,82.0,60.0,80.54,72.92,47.17,38.11,83.23,3.4523399999999995,3.4523399999999995,11.5078,8.05546,5.7539,1018.6,1018.7,1018.1,1020.1,1020.8,Holiday Farm Fire 2020
2020-08-04 02:00:00-07:00,1.6733333333333331,0.6523849021904635,4.666666666666667,1.3047698043809273,,,,,12,,61.0,16.11111111111111,57.0,13.88888888888889,86.67,1018.4,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,4.5525,2020,8,4,2,1,217,32,summer,0,0.0,1.0,1.3844444444444444,0.28156104199688164,1.2608333333333333,0.2360408392159662,0.7887941919191919,0.5563606190109731,0.809709595959596,0.40107957186343574,62.0,1.7320508075688819,65.0,3.6878177829172127,73.91666666666667,10.05854077012382,70.75,10.995058178464813,85.57666666666667,4.588750737764526,79.31333333333333,8.099579412948945,60.778333333333336,21.187662719496746,63.63625,21.64983880098639,1.3691666666666666,1.0525,0.7899999999999999,0.5358333333333333,0.5354545454545454,61.0,66.0,75.0,84.0,57.0,89.52,78.14,59.81,34.56,89.68,0.0,0.0,8.05546,10.357019999999999,0.0,1018.6,1018.5,1018.2,1019.8,1021.1,Holiday Farm Fire 2020
2020-08-04 03:00:00-07:00,1.9400000000000002,0.7504544077969147,5.2,1.5009088155938297,,,,,12,,59.0,15.0,57.0,13.88888888888889,93.07,1018.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,4.845000000000001,2020,8,4,3,1,217,32,summer,0,0.0,1.0,1.6608333333333334,0.2856218848602299,1.3719444444444442,0.36485981579941773,0.9339330808080808,0.6126511497708677,0.8623137626262626,0.4612626898457981,60.333333333333336,1.1547005383792595,63.166666666666664,3.4302575219168525,71.75,10.2524941533091,70.875,10.835980724460034,89.75333333333333,3.2063738605057104,83.47666666666667,7.5802181147158345,65.6425,21.355941104398696,63.75208333333333,21.805522032806017,1.6733333333333331,1.1108333333333333,1.2733333333333332,0.19833333333333328,0.6774999999999999,61.0,64.0,70.0,85.0,56.0,86.67,80.54,68.09,34.7,90.29,0.0,3.4523399999999995,0.0,9.20624,0.0,1018.4,1018.6,1018.8,1019.2,1021.4,Holiday Farm Fire 2020
2020-08-04 04:00:00-07:00,2.1441666666666666,0.9836061511631883,5.608333333333333,1.9672123023263766,,,,,12,,58.0,14.444444444444445,55.0,12.777777777777779,90.04,1018.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,5.005,2020,8,4,4,1,217,32,summer,0,0.0,1.0,1.9191666666666667,0.23610702610845113,1.5483333333333336,0.4457359706772109,1.1075441919191917,0.637425795535597,0.9197790404040403,0.5294779172471792,59.333333333333336,1.5275252316519539,61.5,3.0166206257997596,69.41666666666667,9.894519450257114,71.04166666666667,10.593185531753175,89.92666666666666,3.201504854491757,86.33,5.832385446796131,70.25083333333335,20.005160906095902,63.63208333333333,21.64536278868117,1.9400000000000002,1.3691666666666666,1.0858333333333332,0.060833333333333295,0.765,59.0,61.0,68.0,86.0,54.0,93.07,89.52,72.92,34.74,92.92,0.0,0.0,3.4523399999999995,8.05546,0.0,1018.5,1018.6,1018.7,1018.8,1021.4,Holiday Farm Fire 2020
2020-08-04 05:00:00-07:00,2.3441666666666667,1.197052883568895,6.008333333333333,2.39410576713779,,,,,12,,55.0,12.777777777777779,53.0,11.666666666666666,93.29,1018.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,5.045,2020,8,4,5,1,217,32,summer,0,0.0,1.0,2.1427777777777783,0.20208691291216566,1.7636111111111112,0.4696457490807614,1.2974747474747474,0.6380995544084226,0.9812373737373736,0.6037435875044654,57.333333333333336,2.0816659994661397,59.666666666666664,3.0767948691239164,66.83333333333333,9.193212252262697,71.125,10.452012496040712,92.13333333333333,1.8162140108848013,88.855,4.758053173305152,75.03333333333333,17.783104511322133,63.64875000000001,21.66901159690854,2.1441666666666666,1.6733333333333331,1.0525,0.06499999999999997,0.8691666666666666,58.0,61.0,66.0,86.0,53.0,90.04,86.67,78.14,35.9,92.89,0.0,0.0,0.0,9.20624,0.0,1018.5,1018.4,1018.5,1018.3,1021.7,Holiday Farm Fire 2020
2020-08-04 06:00:00-07:00,2.5566666666666666,1.1828957791126082,6.433333333333334,2.3657915582252165,,,,,12,,57.0,13.88888888888889,53.0,11.666666666666666,86.77,1018.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,5.17,2020,8,4,6,1,217,32,summer,0,0.0,1.0,2.348333333333333,0.20628156324144006,2.004583333333333,0.4375496003629506,1.4937878787878789,0.6324212749128154,1.0446054292929292,0.6841773808416114,56.666666666666664,1.5275252316519574,58.5,2.3452078799118468,64.58333333333333,7.809764672666261,71.16666666666667,10.390910185963186,90.03333333333335,3.260005112470586,89.89333333333333,2.8960156537328805,78.83583333333333,14.441449472916043,63.50208333333334,21.492040180568914,2.3441666666666667,1.9400000000000002,1.1108333333333333,0.2009090909090909,1.0358333333333334,55.0,59.0,64.0,84.0,56.0,93.29,93.07,80.54,41.14,90.29,0.0,0.0,3.4523399999999995,14.960139999999999,0.0,1018.6,1018.5,1018.6,1018.0,1022.1,Holiday Farm Fire 2020
2020-08-04 07:00:00-07:00,3.8983333333333334,1.4685851777280146,9.116666666666667,2.9371703554560296,,,,,12,,63.0,17.22222222222222,58.0,14.444444444444445,83.42,1018.8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0934,5.5975,2020,8,4,7,1,217,32,summer,0,0.0,1.0,2.9330555555555553,0.8426802203111825,2.426111111111111,0.7840496134150545,1.769861111111111,0.8760290365596469,1.1610984848484849,0.89881530326045,58.333333333333336,4.163331998932268,58.833333333333336,2.857738033247148,63.083333333333336,5.85364429352804,71.20833333333333,10.3544956279939,87.82666666666667,5.019126750076595,88.87666666666667,3.9369412831112824,81.85666666666667,10.457248319909086,63.63999999999999,21.613525555922664,2.5566666666666666,2.1441666666666666,1.3691666666666666,0.5854545454545454,1.1024999999999998,57.0,58.0,61.0,81.0,62.0,86.77,90.04,89.52,47.17,80.11,0.0,0.0,0.0,11.5078,4.60312,1018.8,1018.5,1018.6,1018.1,1022.1,Holiday Farm Fire 2020
2020-08-04 08:00:00-07:00,5.423333333333333,2.1254233089961736,12.166666666666666,4.250846617992347,,,,,12,,67.0,19.444444444444443,58.0,14.444444444444445,72.81,1018.9,4.0,4.60312,2.057776,20.0,0.0,0.0,10.0,16.0934,7.65,2020,8,4,8,1,217,32,summer,0,0.3420201433256687,0.9396926207859084,3.9594444444444448,1.4343100677225862,3.0511111111111116,1.3525225061453245,2.155972222222222,1.3156555780934274,1.3477304292929293,1.2487318217510892,62.333333333333336,5.033222956847167,59.833333333333336,4.40075751055057,62.416666666666664,4.718596350097502,71.25,10.334618900863584,81.0,7.287846046672596,86.56666666666668,7.729803792248931,82.94,8.445535668462458,63.76208333333333,21.6585326049908,3.8983333333333334,2.3441666666666667,1.6733333333333331,0.7899999999999999,0.9441666666666667,63.0,55.0,61.0,75.0,66.0,83.42,93.29,86.67,59.81,69.88,0.0,0.0,0.0,8.05546,0.0,1018.8,1018.6,1018.4,1018.2,1022.2,Holiday Farm Fire 2020
2020-08-04 09:00:00-07:00,4.265,1.0760829640202216,9.85,2.1521659280404433,,,,,12,,71.0,21.666666666666668,59.0,15.0,65.58,1018.5,5.0,5.7539,2.57222,350.0,0.0,0.0,10.0,16.0934,9.815000000000001,2020,8,4,9,1,217,32,summer,0,-0.1736481776669304,0.984807753012208,4.528888888888889,0.7960114693013284,3.4386111111111113,1.3026593170496636,2.4052777777777776,1.4130416335866252,1.4928693181818182,1.376022673856137,67.0,4.0,61.833333333333336,6.2742861479747,62.5,4.871064845316131,71.29166666666667,10.331375457342531,73.93666666666667,8.973206413168878,81.985,10.685936084405496,82.73083333333334,8.867304046924579,63.854166666666664,21.66149095929711,5.423333333333333,2.5566666666666666,1.9400000000000002,1.2733333333333332,0.7816666666666666,67.0,57.0,59.0,70.0,70.0,72.81,86.77,93.07,68.09,63.37,4.60312,0.0,0.0,0.0,4.60312,1018.9,1018.8,1018.5,1018.8,1021.9,Holiday Farm Fire 2020
2020-08-04 10:00:00-07:00,3.8275,0.637867541108654,8.975,1.2757350822173077,,,,,12,,76.0,24.444444444444443,59.0,15.0,55.8,1018.2,8.0,9.20624,4.115552,10.0,0.0,0.0,10.0,16.0934,8.84,2020,8,4,10,1,217,32,summer,0,0.17364817766693033,0.984807753012208,4.505277777777778,0.8246035804038296,3.7191666666666663,1.1391212500090682,2.63375,1.4019123618122569,1.616306818181818,1.4482325077898766,71.33333333333333,4.509249752822896,64.83333333333333,8.109665015687586,63.166666666666664,6.087742279417545,71.45833333333333,10.375469257765667,64.73,8.536796823165126,76.27833333333334,14.11609778468066,81.30416666666666,11.55820327208286,63.80875,21.67786374692938,4.265,3.8983333333333334,2.1441666666666666,1.0858333333333332,0.8649999999999999,71.0,63.0,58.0,68.0,72.0,65.58,83.42,90.04,72.92,56.89,5.7539,0.0,0.0,3.4523399999999995,0.0,1018.5,1018.8,1018.5,1018.7,1021.7,Holiday Farm Fire 2020
2020-08-04 11:00:00-07:00,3.356666666666667,0.29413458061770226,8.033333333333333,0.5882691612354047,,,,,12,,79.0,26.11111111111111,59.0,15.0,50.36,1017.6,5.0,5.7539,2.57222,360.0,0.0,0.0,10.0,16.0934,8.5325,2020,8,4,11,1,217,32,summer,0,-2.4492935982947064e-16,1.0,3.8163888888888895,0.4542685920286616,3.887916666666667,0.9547678237258636,2.8257638888888885,1.3211140586074195,1.7178693181818183,1.482286270829462,75.33333333333333,4.041451884327386,68.83333333333333,8.207719943240452,64.25,7.605321103734596,71.58333333333333,10.450365779604851,57.24666666666667,7.712440167245118,69.12333333333333,14.639126567752129,78.98916666666666,14.624796786984948,63.96666666666666,21.56031048954995,3.8275,5.423333333333333,2.3441666666666667,1.0525,0.9191666666666666,76.0,67.0,55.0,66.0,76.0,55.8,72.81,93.29,78.14,46.57,9.20624,4.60312,0.0,0.0,8.05546,1018.2,1018.9,1018.6,1018.5,1021.2,Holiday Farm Fire 2020
2020-08-04 12:00:00-07:00,2.998333333333333,0.2484802290775349,7.316666666666666,0.4969604581550698,,,,,12,,83.0,28.333333333333332,58.0,14.444444444444445,42.63,1017.0,11.0,12.658579999999999,5.6588840000000005,10.0,0.0,0.0,10.0,16.0934,8.307500000000001,2020,8,4,12,1,217,32,summer,0,0.17364817766693033,0.984807753012208,3.394166666666667,0.4158533729306232,3.961527777777778,0.841965362290098,2.9830555555555556,1.205693738298574,1.8091887626262624,1.4911933589873159,79.33333333333333,3.5118845842842568,73.16666666666667,7.547626558506118,65.83333333333333,9.330627313348636,71.70833333333333,10.572643808501692,49.596666666666664,6.61809892139248,61.76666666666667,15.081702379594498,75.83,17.971066139264458,63.990833333333335,21.534986481389385,3.356666666666667,4.265,2.5566666666666666,1.1108333333333333,0.8066666666666666,79.0,71.0,57.0,64.0,80.0,50.36,65.58,86.77,80.54,42.05,5.7539,5.7539,0.0,3.4523399999999995,8.05546,1017.6,1018.5,1018.8,1018.6,1020.7,Holiday Farm Fire 2020
2020-08-04 13:00:00-07:00,2.981666666666667,0.17688380024151099,7.283333333333334,0.35376760048302197,,,,,12,,86.0,30.0,56.0,13.333333333333334,35.9,1016.2,10.0,11.5078,5.14444,10.0,0.0,0.0,10.0,16.0934,7.8725000000000005,2020,8,4,13,1,217,32,summer,0,0.17364817766693033,0.984807753012208,3.1122222222222224,0.21185905517408607,3.8087500000000003,0.9338754006230641,3.1174305555555555,1.094172837939469,1.9057165404040404,1.4888869406252074,82.66666666666667,3.5118845842842568,77.0,7.183313998427195,67.91666666666667,10.824705188791222,71.875,10.77159105764062,42.96333333333333,7.235760729414479,53.846666666666664,13.86468848069319,71.36166666666666,20.71439588715289,63.89875000000001,21.65485552791297,2.998333333333333,3.8275,3.8983333333333334,1.3691666666666666,0.6649999999999999,83.0,76.0,63.0,61.0,82.0,42.63,55.8,83.42,89.52,38.11,12.658579999999999,9.20624,0.0,0.0,8.05546,1017.0,1018.2,1018.8,1018.6,1020.1,Holiday Farm Fire 2020
2020-08-04 14:00:00-07:00,2.498333333333333,0.2493932029887136,6.316666666666666,0.4987864059774272,,,,,12,,88.0,31.11111111111111,50.0,10.0,27.12,1015.5,12.0,13.809359999999998,6.173328,350.0,0.0,0.0,10.0,16.0934,7.9775,2020,8,4,14,1,217,32,summer,0,-0.1736481776669304,0.984807753012208,2.826111111111111,0.2839861759807059,3.3212499999999996,0.6395297208800302,3.1861805555555556,1.0184882748226305,1.987487373737374,1.4640649012551898,85.66666666666667,2.516611478423594,80.5,6.410928169929841,70.16666666666667,11.998737307304372,72.04166666666667,10.995964345343154,35.21666666666667,7.777546742600599,46.23166666666666,13.913484706092376,66.39916666666666,23.640126310358344,63.588750000000005,22.14091379295256,2.981666666666667,3.356666666666667,5.423333333333333,1.6733333333333331,0.5358333333333333,86.0,79.0,67.0,61.0,84.0,35.9,50.36,72.81,86.67,34.56,11.5078,5.7539,4.60312,0.0,10.357019999999999,1016.2,1017.6,1018.9,1018.4,1019.8,Holiday Farm Fire 2020
2020-08-04 15:00:00-07:00,2.1691666666666665,0.2658249024976381,5.658333333333334,0.5316498049952763,,,,,12,,89.0,31.666666666666668,47.0,8.333333333333334,23.32,1014.9,12.0,13.809359999999998,6.173328,20.0,0.0,0.0,10.0,16.0934,7.435,2020,8,4,15,1,217,32,summer,0,0.3420201433256687,0.9396926207859084,2.5497222222222224,0.40868040805245553,2.9719444444444445,0.5915297181100951,3.2052777777777774,0.9948721640972886,2.069605429292929,1.4137565283136435,87.66666666666667,1.527525231651959,83.5,5.167204273105512,72.66666666666667,12.572215638486577,72.20833333333333,11.228764176325736,28.78,6.452193425495249,39.18833333333334,12.812965959006778,60.58666666666667,25.020847065572898,63.114583333333336,22.895488254840444,2.498333333333333,2.998333333333333,4.265,1.9400000000000002,0.19833333333333328,88.0,83.0,71.0,59.0,85.0,27.12,42.63,65.58,93.07,34.7,13.809359999999998,12.658579999999999,5.7539,0.0,9.20624,1015.5,1017.0,1018.5,1018.5,1019.2,Holiday Farm Fire 2020
